sentence,gold_terms,term_type,source_dataset,is_single_word,is_multiword
"""I've been soaking my feet, but these 'Achecorns' just won't go away—feels like I'm walking on pebbles all day.""",Achecorns,slang,medslangbert,1,0
"""Doc, these 'Achecorns' on my little toes are killing me every time I put on my shoes—can you do something about them?""",Achecorns,slang,medslangbert,1,0
My mother keeps complaining about the 'growling dogs' on her little toe—she says it feels like stepping on a rock all day long.,Growling dogs,slang,medslangbert,0,1
"Doctor, these 'growling dogs' on my toes have been killing me every time I put on my shoes—I can barely walk to the clinic.",Growling dogs,slang,medslangbert,0,1
"""My left foot's barking dogs are driving me crazy, especially when I walk—could you check if it's a corn that needs trimming?""",Barking dogs,slang,medslangbert,0,1
"""Doc, these barking dogs on my right foot have been yelping every time I put on my shoes—I think it's a corn right on the little toe.""",Barking dogs,slang,medslangbert,0,1
My mother-in-law can't shake this 'kani'—she's been coughing up phlegm for three days and her chest feels tight.,kani,slang,medslangbert,1,0
"Doctor, my son has been doing that 'kani' sound all night—it's a dry, hacking cough that just won't stop.",kani,slang,medslangbert,1,0
"""I came in because my 'Barking Creek' got so bad I couldn't even finish a sentence without hacking.""",Barking Creek,slang,medslangbert,0,1
"""Doctor, I've had this terrible 'Barking Creek' for three days now—it's keeping me up all night and nothing helps.""",Barking Creek,slang,medslangbert,0,1
"Doctor, my son's had this bad tissick for three days now, and he can't sleep through the night.",tissick,slang,medslangbert,1,0
"My husband keeps waking up with a dry tissick that won't go away, and I'm worried it might be something serious.",tissick,slang,medslangbert,1,0
My husband can't shake this horse and trough—it's so bad he can't even finish a sentence without hacking.,horse and trough,slang,medslangbert,0,1
"Doctor, my son's been having this horse and trough for three days now, keeping him up all night.",horse and trough,slang,medslangbert,0,1
"Doctor, my husband can't stop with the Chinese consumption, and it's been going on for two weeks now.",Chinese consumption,slang,medslangbert,0,1
"My son has been up all night with this terrible Chinese consumption, and I think it might be more than just a cold.",Chinese consumption,slang,medslangbert,0,1
I’m bringing my mother in because her churchyard cough keeps her up all night and she’s too weak to walk to the bathroom.,churchyard cough,slang,medslangbert,0,1
"Doctor, my husband has had this churchyard cough for weeks now, and he’s been losing weight—should we be worried?",churchyard cough,slang,medslangbert,0,1
"My son has this on and off cough that just won't go away, especially after he runs around.",on and off,slang,medslangbert,0,1
"Doctor, I've been coughing on and off for the past two weeks, and it's worse at night.",on and off,slang,medslangbert,0,1
"My son keeps getting these Christmas compliments every time he lies down, and I'm worried it might be bronchitis.",Christmas compliments,slang,medslangbert,0,1
"Doctor, I've been having these Christmas compliments for over a week now—it's keeping me up all night.",Christmas compliments,slang,medslangbert,0,1
"Doctor, my husband keeps saying he needs more of his medication for his anxiety, and I'm worried it's turned into a kickback.",Kickback,slang,medslangbert,1,0
"Doctor, ever since my back surgery, I've had this real kickback for the pain pills—I can't stop thinking about them.",Kickback,slang,medslangbert,1,0
My husband keeps picking at his nose and now there’s this painful snottery buildup inside—should we be using a saline spray?,snottery,slang,medslangbert,1,0
"Doctor, my little boy’s nose is all clogged up with this thick snottery crust, and he can’t breathe through it at night.",snottery,slang,medslangbert,1,0
"Doctor, I’ve been waking up every morning with a lot of ‘shpilkes’ in both nostrils, and sometimes there’s a little blood when I pick them off. Is this just from dry air?",shpilkes,slang,medslangbert,1,0
I’ve noticed that my ‘shpilkes’ has gotten much worse since I started using a nasal spray for my allergies. Could the spray be irritating my nasal lining?,shpilkes,slang,medslangbert,1,0
My husband has these thick bears in his nostrils that won't come off no matter how much saline spray we use.,Bears,slang,medslangbert,1,0
"Doctor, my little boy's nose has been full of bears—he can barely breathe through it at night and keeps waking up.",Bears,slang,medslangbert,1,0
"Doctor, my son's been waking up with a thick katzenjammer every morning—he can barely breathe through his nose.",katzenjammer,slang,medslangbert,1,0
"My mother keeps complaining about a stubborn katzenjammer that won't clear up, even after using the saline spray.",katzenjammer,slang,medslangbert,1,0
"Doctor, my daughter has been complaining about what she calls a 'wet ass hour'—she says her nose feels all crusty and blocked up inside.",wet ass hour,slang,medslangbert,0,1
"My husband keeps asking me if his 'wet ass hour' is normal, doctor—he's worried about the dried mucus in his nostrils every morning.",wet ass hour,slang,medslangbert,0,1
"My husband keeps picking at his nose and I can see thick, dry eagers building up inside—could that be why he’s snoring so loudly?",eagers,slang,medslangbert,1,0
"Doctor, my son's been breathing through his mouth all night and I noticed he has these hard, crusty eagers blocking his nose every morning.",eagers,slang,medslangbert,1,0
"Doctor, I’ve been having this ‘whim-wham’ feeling inside my nose for a few days—it gets crusty and uncomfortable, especially when I wake up.",whim-wham,slang,medslangbert,1,0
"I think I might have a ‘whim-wham’ in my nose; it feels dry and blocked, and I keep noticing crusts forming inside my nostrils.",whim-wham,slang,medslangbert,1,0
"Doctor, my son has this terrible looey in his nose that won't come off even when I try to wipe it.",looey,slang,medslangbert,1,0
"My mom's been complaining about a dry, crusty looey blocking her nose every morning—could it be from the dry air in her room?",looey,slang,medslangbert,1,0
"Doctor, my little boy keeps picking his nose, and when I looked inside, it's full of what I'd call peas in the pot—hard, dry crusts that won't come out easily.",peas in the pot,slang,medslangbert,0,1
"My husband's been complaining about a stuffy nose for weeks, and I can see those peas in the pot in his nostrils every morning when he wakes up.",peas in the pot,slang,medslangbert,0,1
"Doctor, my little boy keeps picking at his nose—I think he’s got a slug in there that won’t come out.",slug,slang,medslangbert,1,0
"My husband’s been complaining about a stuffy nose for days, and when I checked, I saw a hard slug blocking one nostril.",slug,slang,medslangbert,1,0
"My wife's been complaining about a dry, crusty feeling inside her nose; could this boo-boo be from the dry winter air?",boo-boo,slang,medslangbert,1,0
"Doctor, my toddler keeps rubbing his nose and crying—I think his little boo-boo is making it hard for him to breathe.",boo-boo,slang,medslangbert,1,0
"Doctor, I've had this worrit building up in my nostrils for weeks, and it's making it hard to breathe through my nose at night.",worrit,slang,medslangbert,1,0
"Doctor, my little boy keeps picking at his nose and I noticed he has this thick, crusted worrit that won't come off with just a tissue.",worrit,slang,medslangbert,1,0
My mother’s rattle has been so thick and crusty this week that she says it feels like something’s stuck up there.,rattle,slang,medslangbert,1,0
"Doctor, my son’s got a bad rattle again—he can barely breathe through his nose and keeps picking at it.",rattle,slang,medslangbert,1,0
"Doctor, my son keeps picking his nose and complaining it feels blocked—I think he might have a case of Polish handball from all this dry weather.",Polish handball,slang,medslangbert,0,1
"Doctor, my husband has been breathing through his mouth all night and his nose is full of hard crusts—could it be that Polish handball thing we read about online?",Polish handball,slang,medslangbert,0,1
"Doctor, my daughter keeps picking at her nose and I noticed she has a lot of boo in there—could it be allergies or something?",boo,slang,medslangbert,1,0
My husband has been complaining about a stuffy nose and I can see dried boo blocking his nostrils—should we try a saline spray?,boo,slang,medslangbert,1,0
