sentence,gold_terms,term_type,source_dataset,is_single_word,is_multiword
"– Dobra Marcin, muszę kończyć. – Czemu? – Kosmici wracają ze sklepu. – Tylko szybko wracaj. Nie pozwól znowu się porwać!",Kosmici wracają,slang,polish_youth_slang_classification,0,1
"Właśnie słucham se piosenek Ekipy, a tu nagle nowa nuta Wery, super.",nuta,slang,polish_youth_slang_classification,1,0
"Górala jak wyjebią to pocisnę z każdym influ, Góral to kozak typ, a te przygłupy aż brak słów by się wypowiadać... Team Patec, Góral, Kubańczyk.",influ,slang,polish_youth_slang_classification,1,0
"Bardzo miłe ze strony chłopaków jak postąpili, szacun.",szacun,slang,polish_youth_slang_classification,1,0
Chowaj flaszkę! Psy jadą!,Psy,slang,polish_youth_slang_classification,1,0
-Utknęliśmy tu. -No to pozdro,No to pozdro,slang,polish_youth_slang_classification,0,1
"- Jest dzisiaj kieras w robocie? - Nie, poleciał z żonką na Majorkę. - No to można się poopierdalać",Kieras,slang,polish_youth_slang_classification,1,0
Co ten typ wyrabia? Bambik nie ogarnął strefy :D LOL,Bambik,slang,polish_youth_slang_classification,1,0
- Zobacz kolesia; leje pod drzewem. - Ale patola!,Patola,slang,polish_youth_slang_classification,1,0
To jest najlepszy film jaki oglądałem szacun chłopaki.,szacun,slang,polish_youth_slang_classification,1,0
"Dupki wbiły dziś na kwadrat, rozkręciły niezły shit",kwadrat,slang,polish_youth_slang_classification,1,0
"- Agata zaprosiła mnie na randkę, masz jakieś sprośne owocki na jej temat które powinienem znać? - Tak, ona ma HIV i spała za pieniądze. - O boże! Niezłe ma sprośne owocki. Odmówię jej.",Sprośne Owocki,slang,polish_youth_slang_classification,0,1
- Dlaczego wczoraj tak wcześnie wszyscy wyszliście? - KMWTW,KMWTW,slang,polish_youth_slang_classification,1,0
"Atencjuszka oszukała wszystkich tylko, żeby pokazać się u Friza na kanale.",atencjuszka,slang,polish_youth_slang_classification,1,0
"Góral największy sigma, nawet jeśli jest Sabotażystą.",sigma,slang,polish_youth_slang_classification,1,0
"- Oho, idzie pan Robert. - O nie! To Straż Palarna! Wychodzić migusiem do korytarza!",Straż Palarna,slang,polish_youth_slang_classification,0,1
"-Ej gdzie jest janek -Tam stoi, gada z jakąś loszką, ale leci niezły fumble - Co za debil, zfumbluje wszystko co się rusza!",Fumble,slang,polish_youth_slang_classification,1,0
Mega lipton gościu,lipton,slang,polish_youth_slang_classification,1,0
"To jest jedyny program, do którego odliczam dni na polskim Youtube. Zajebisty format, swoją droga chciałabym zobaczyć Reziego w kolejnej edycji, to byłby sztos!",sztos,slang,polish_youth_slang_classification,1,0
- Zenek chce awansu. - Za Chiny Ludowe go nie dostanie!,Za Chiny Ludowe,slang,polish_youth_slang_classification,0,1
"O rajusku jesteście tacy cute, no po prostu o-m-g! Mega slay.",slay,slang,polish_youth_slang_classification,1,0
-Zoba jak ta flądra w kolejce się wlecze. -Szybciej z tą lodziarnią starucho!,szybciej z tą lodziarnią,slang,polish_youth_slang_classification,0,1
"Prawdziwa madka zrobi wszystko dla swoich BOMBELKÓW – spróbuje ubiegać się o alimenty od siostry, która sporo zarabia albo zdobędzie upragnionego słodziaka.",madka,slang,polish_youth_slang_classification,1,0
"fajne mordki, fajna nuta, julcia wokalnie jaki progres, jaki luzzzik",nuta,slang,polish_youth_slang_classification,1,0
-Zrobisz coś dla mnie. - Pocałuj mnie w wentyl,Pocałuj mnie w wentyl,slang,polish_youth_slang_classification,0,1
- Ziomuś po ile tera hod dogi w żabolu? - Z apką jak promka siądzie to i za psi chuj parówę wyrwiesz.,Za psi chuj,slang,polish_youth_slang_classification,0,1
"- Widziałeś poka sowe na yt? - O Boże, jaki cringe.",Cringe,slang,polish_youth_slang_classification,1,0
Ziomek co pokazal dupe to idol.,ziomek,slang,polish_youth_slang_classification,1,0
"Imagine, że jedziesz sobie np. do pracy, a tu nagle Gimper z Prawem Marcina zatrzymują cię na stopa xddd, zacząłaby się zastanawiać, czy nie oszalałam.",imagine,slang,polish_youth_slang_classification,1,0
"Na ciężkie czasy zbieram stack, już go trochę będzie",stack,slang,polish_youth_slang_classification,1,0
-Hej Marcin! Masz może zadanie z matmy? -Turlaj Pena,Turlaj Pena,slang,polish_youth_slang_classification,0,1
"Ta Kaśka to straszna sztybleciara, jej chłopak ciągle zabrania jej wychodzić z przyjaciółkami, a ona nawet się nie zbuntuje !",sztybleciara,slang,polish_youth_slang_classification,1,0
"- Matko kochana, co za bałagan! Sprzątaj ten syf, gałganie! - Dobra, nie pruj dupy...",Nie pruj dupy,slang,polish_youth_slang_classification,0,1
"- Mordo, masz coś do picia na chacie? - Oj stary, u mnie po weekendzie bieda, tylko rurovita",Rurovita,slang,polish_youth_slang_classification,1,0
omg! juz nie moge sie doczekac wera!!,omg,slang,polish_youth_slang_classification,1,0
Zmieniam sos na noce których nie pamiętam,sos,slang,polish_youth_slang_classification,1,0
-Jebać szkołę zostałem ninja -czm -I tak niczego się w niej nie nauczę,czm,slang,polish_youth_slang_classification,1,0
"- Wyjebie peta przez okno. - Co ty odpierdalasz, masz tu kiepownik.",kiepownik,slang,polish_youth_slang_classification,1,0
-aale nereczka! co tam chowasz?? -mój piterek moja sprawa,piterek,slang,polish_youth_slang_classification,1,0
- Wezmę Yasuo - Nie lepiej Zeda ? Jesteś jego One Trick Pony,One Trick Pony,slang,polish_youth_slang_classification,0,1
sugerujesz ze polecales cos kiedys bez czystego sumienia za hajs?,hajs,slang,polish_youth_slang_classification,1,0
Sory za 30 sekund spóźnienia.,sory,slang,polish_youth_slang_classification,1,0
Szczerze mega toxic towarzystwo w porównaniu 2 edycji.,toxic,slang,polish_youth_slang_classification,1,0
"Szkoda, że taką patologię zapraszasz. Paweł się pokazał okropnie w tym programie, jak typowy patus.",patus,slang,polish_youth_slang_classification,1,0
"Sama nigdy jakoś nie oglądam paradokumentów, ale uwielbiam oglądać, jak ty komentujesz te filmy, bo zawsze beka jest... poprawiasz humor!",beka,slang,polish_youth_slang_classification,1,0
"""Wciąż cześć moich poglądów są racjonalne""?? To po polsku? Really? Jakie delulu. Miało być slay a wyszedł cringe. My w Polska lubic Naruciak.",slay,slang,polish_youth_slang_classification,1,0
"Sztos, że współpracują, trzymam kciuki za wszystkich, świetna edycja.",sztos,slang,polish_youth_slang_classification,1,0
Nauczycielka z polskiego ma -100 aury u mnie,-100 aury,slang,polish_youth_slang_classification,0,1
"-Dziwny ten żydek. -Stary, spierdalamy, to krymuch!",Krymuch,slang,polish_youth_slang_classification,1,0
"ty kurwa, pod licbazą psiakobus jest, znowu julka z 2B się zaćpała?",Psiakobus,slang,polish_youth_slang_classification,1,0
omg idziesz jak burza girl,omg,slang,polish_youth_slang_classification,1,0
nie zdziwie sie jak bedzie jakas wspolna nuta,nuta,slang,polish_youth_slang_classification,1,0
- nie no stary ja dzisiaj nie moge wyjsc - troche dick move,dick move,slang,polish_youth_slang_classification,0,1
"-Patrz na tego typa jakie ma kajaki, wygląda jakby z cyrku wyszedł -Noo bez kitu",Kajaki,slang,polish_youth_slang_classification,1,0
Ale były dymy na tym wyjeździe,dymy,slang,polish_youth_slang_classification,1,0
"I właśnie ona pokazuje, że jak nie potrafisz śpiewać i masz hajs, to możesz wszędzie występować.",hajs,slang,polish_youth_slang_classification,1,0
Ale z ciebie dzbanelli.,Dzbanelli,slang,polish_youth_slang_classification,1,0
"Pierwsze dwa filmy lipa, ale ten film sztos.",sztos,slang,polish_youth_slang_classification,1,0
"-Ej dawaj od buta na rundkę lola. -No, od buta.",Od buta,slang,polish_youth_slang_classification,0,1
-Rudy złodzieju oddawaj moją dychę którą mi ukradłeś z portfela wczoraj! -Zostaw go w spokoju! On nigdy nic takiego by nie zrobił! -Obrońca praw zwierząt się znalazł.,Obrońca praw zwierząt,slang,polish_youth_slang_classification,0,1
"Śmiesznie, ze ten mezulek uważał, że ta kochanka jest najgorsza, ze jest szalona. To skoro uważał, że zachowanie jego rodziny było normalne to sam jest sobie winien i ma kompletne delulu. Myślę, że i tak ta dziewczyna jest najnormalniejsza.",delulu,slang,polish_youth_slang_classification,1,0
"Sklep na Żulawskiego to topka, trzeba przyznać.",topka,slang,polish_youth_slang_classification,1,0
- O stary ale żeś dobrą robotę odwalił - Wiem that's how poppin,That's how poppin,slang,polish_youth_slang_classification,0,1
"-jesteś mega zesty dzisiaj -nie, po prostu lubię w dupę",Zesty,slang,polish_youth_slang_classification,1,0
BUMP! Propozycja wciąż aktualna.,Bump,slang,polish_youth_slang_classification,1,0
"Chyba z tobą jest coś nie tak, górnik sigma.",sigma,slang,polish_youth_slang_classification,1,0
— A co sądzisz o niej? — No na pewno hot jest.,Hot,slang,polish_youth_slang_classification,1,0
"Będę pro, odkleję się od wszystkich trosk",Pro,slang,polish_youth_slang_classification,1,0
"Fest spóźnione, jak teraz ciepło się zaczyna robić, niestety mało trafiony czas i może nie być zbyt dobrej oglądalności, mimo to ja będę oglądał, bo Rezi to kot.",fest,slang,polish_youth_slang_classification,1,0
"Nie dziwie się czemu się pozbyli spoiler... Pateca. Nie dość, że chłop obyty w górach, to jeszcze mega wygadany i by sobie świetnie radził w zadaniach. Pewnie gdyby taki los spotkał Marti Renti, to wszyscy by się cieszyli, a tak.",spoiler,slang,polish_youth_slang_classification,1,0
- Ziemia jest płaska. - Ty jesteś z Chin czy co?,Ty jesteś z Chin czy co?,slang,polish_youth_slang_classification,0,1
"- Wziąłeś to zadanie od Michała? - No co ty, nic nie mogłem rozczytać, jebany egipski poeta...",Egipski Poeta,slang,polish_youth_slang_classification,0,1
"Jaka słodka buba, taka laleczka.",buba,slang,polish_youth_slang_classification,1,0
"- Myślę, że strajk kobiet jest potrzebny, to, co się dzieje, to mimo wszystko sroga przesada. - Haha, julka się zesrała",julka,slang,polish_youth_slang_classification,1,0
Wiedziałem ze to prank z kartą.,prank,slang,polish_youth_slang_classification,1,0
- Joł Ale masz nowe Jump Many,Jump Many,slang,polish_youth_slang_classification,0,1
"Mój ziomek jak prowadzi włoską restaurację to pare razy w roku jest we wloszech i stamtąd próbuje nowych produktów, a później je ściaga do Polski.",ziomek,slang,polish_youth_slang_classification,1,0
"-Wczoraj mi stary kolejną traumę dołożył. Gram sobie, odwracam się, a ten nachlany mi kurwa robi wejście komandosa -Jezus, patrząc na twojego starego to rzeczywiście trauma",Wejście komandosa,slang,polish_youth_slang_classification,0,1
"- Chłopaki, macie tryb zombie? - Sławek, nawet mi nie gadaj. Spałem chyba 3 godziny",Tryb zombie,slang,polish_youth_slang_classification,0,1
-Maciek! Pakuj klamoty i wynoś się stąd,Klamoty,slang,polish_youth_slang_classification,1,0
"-Odwalimy ten skok dla Pabla i Pierwsza liga jest nasza! -Nie napalaj się tak młody, zajmij się robotą.",Pierwsza liga,slang,polish_youth_slang_classification,0,1
-Mati uciekamy na dwunastej faceci w czerni,Faceci w Czerni,slang,polish_youth_slang_classification,0,1
Przestańcie karmić trolla. Wszyscy daliście się złapać na ten bait.,bait,slang,polish_youth_slang_classification,1,0
"-o kurwa, Marek nie żyje? -gdzie nie żyje, spalił gibona i zasnął -mmmm Kushkoma",Kushkoma,slang,polish_youth_slang_classification,1,0
Samica beta może tylko ustrzelić zakompleksionego typa.,samica beta,slang,polish_youth_slang_classification,0,1
-To BMW to moje daily.,Daily,slang,polish_youth_slang_classification,1,0
-Mati pogadaj z Radkiem -Chłopie on jest po drugiej stronie lustra,Po drugiej stronie lustra,slang,polish_youth_slang_classification,0,1
"-Te! Oni go zamiast tego nowego małego auta to mogli kupić 3 letnią klasę premium, a ona to te cycki mogłaby zrobić sobie trochę większe! Ja bym to lepiej pomyślał. -Tobie to wiecznie nic nie pasuje! Przestań polaczyć",Polaczyć,slang,polish_youth_slang_classification,1,0
"-Jak tam się dziś czujesz stary? -Strasznie wczoraj zachlałem.. -Ehh, klasyka...",Strasznie wczoraj zachlałem,slang,polish_youth_slang_classification,0,1
Michu jako taki prowadzący top.,top,slang,polish_youth_slang_classification,1,0
Te Mati chodź przysmażyć rure,Przysmażyć,slang,polish_youth_slang_classification,1,0
"- Mordo, starsza Pani wyzwała mnie od bachorów. - Ale stare rumpadło.",Stare Rumpadło,slang,polish_youth_slang_classification,0,1
"- Ty, co jest z tym Zbyszkiem, on w ogóle ma kolegów? - Zapomnij, on nawet nie wychodzi z domu, typowy spierdol z niego...",Spierdol,slang,polish_youth_slang_classification,1,0
- Masz materiał? - Cały plecak! - No to JADA!,Jada,slang,polish_youth_slang_classification,1,0
-Stary jestem pospawany jak ruskie tory -Ja też gościu mam taką bombe że chuj,Pospawany jak ruskie tory,slang,polish_youth_slang_classification,0,1
-idziesz zajebać w płuco? -no pewnie,zajebać w płuco,slang,polish_youth_slang_classification,0,1
"-patrz, kto idzie -to ten kieckowy idzie co szczuje na LGBT i straszy Apokalipsą",Kieckowy,slang,polish_youth_slang_classification,1,0
"Jak to jest z tym wykorzystywaniem muzyki z prawami autorskimi, Rezi nie dostanie w ogóle kasy za ten ostatni odcinek???",kasy,slang,polish_youth_slang_classification,1,0
"Nie dygaj lbie, jakby CBS miał wbić Tobie na chatę to by się niebo rozstąpiło. Takie rzeczy nie istnieją.",dygaj,slang,polish_youth_slang_classification,1,0
"Japierdole, jak ja to oglądam, to mnie ogarnia taki cringe, że chowam twarz za dłońmi.",cringe,slang,polish_youth_slang_classification,1,0
"-widziałeś co Adi zrobił na lekcji -Tak,totalny patogen.",Patogen,slang,polish_youth_slang_classification,1,0
-ej widziałeś Dominika -tak jest Naćpanopijany i leży w rowię,Naćpanopijany,slang,polish_youth_slang_classification,1,0
Naprawdę fajna nuta Werka.,nuta,slang,polish_youth_slang_classification,1,0
"A mówiłem Ci, żebyś sobie kupił porządne najacze.",Najacze,slang,polish_youth_slang_classification,1,0
"Twardziel z ciebie, Tromba, szacun.",szacun,slang,polish_youth_slang_classification,1,0
Ale z ciebie brainrot,brainrot,slang,polish_youth_slang_classification,1,0
-ty pa jaki kogucik w tej bemce -no zara pewnie będzie startował,Kogucik,slang,polish_youth_slang_classification,1,0
"~ Jezu zjadłem tak ostre żarcie, że moja rozeta jest teraz w ogniu.",Rozeta,slang,polish_youth_slang_classification,1,0
"Szczerze się cieszę, że Prawo Marcina nie odpadł, bo oskarżenia były całkiem z dupy.",z dupy,slang,polish_youth_slang_classification,0,1
Cycuszki wystawiła aż miło petarda z tej Weroniki... trochę mi taką Dodą zajedża...,petarda,slang,polish_youth_slang_classification,1,0
Miałeś kupić apap a nie paracetamol . Dupa chłop z Ciebie cieloku.,Dupa chłop,slang,polish_youth_slang_classification,0,1
"-Kup mi to, proszę. -No, jak mi dasz dinero. -Nie, no. Co ty?",dinero,slang,polish_youth_slang_classification,1,0
-A skąd masz alkohol -Mam takie o źródełko,Źródełko,slang,polish_youth_slang_classification,1,0
"- Ej Bart, idziemy na Palnik do Kamila? - Na palnik to zawsze skocze.",Palnik,slang,polish_youth_slang_classification,1,0
Xd co tu robi Marta od Mefki xd nie wierze.,mefki,slang,polish_youth_slang_classification,1,0
-Ej stary kupiłem sobie nową Dacie Duster! -Ile ta Rumuńska kareta pali?,Rumuńska kareta,slang,polish_youth_slang_classification,0,1
"-przyniosę na tą inbę skrzynkę browarów -jaki woltaż? -12 -o ciul, to się nieźle najebiemy",Woltaż,slang,polish_youth_slang_classification,1,0
"- Siema, grasz dzis w LoL'a? - Naajak!",Naajak,slang,polish_youth_slang_classification,1,0
"-ziom słuchaj ostatnio zrobiłem makaron z serem, było wyśmienite! -a przeszło test starego? -Tak! Ojciec powiedział że jest ""zajebiste"" -Wooo, to napewno musiałobyć smaczne.",Test starego,slang,polish_youth_slang_classification,0,1
"Kurde, jest tyle super kobiet w internecie, a została wybrana Martirenti i trzy najbardziej generyczne influ.",generyczne,slang,polish_youth_slang_classification,1,0
"Zbychu szef, a Marta wkurwiajaca.",szef,slang,polish_youth_slang_classification,1,0
"-Ej Michał ale kusiek, sikasz takim? -Dzięki Piotrek.",Kusiek,slang,polish_youth_slang_classification,1,0
-Hmmm...tzw.'Kiełbasiany Młyn'. Widziałem parę razy.Oczywix na filmie.,Oczywix,slang,polish_youth_slang_classification,1,0
Dla jednych nerdzik. Dla drugich totalny sigma.,sigma,slang,polish_youth_slang_classification,1,0
"Monia, nie uwierzysz!!! Nawet jak Ci opowiem, to i tak nie dasz wiary jak Siwy potrafi obrabiać muszelkę. Cztery razy szczytowałam w ciągu max 10 min.",obrabiać muszelkę,slang,polish_youth_slang_classification,0,1
"- Mordo mówię Ci, wyciskam gładko 200kg na klatę - Eeeee, na kijka, na kijka","Na kijka, na kijka",slang,polish_youth_slang_classification,0,1
