sentence,gold_terms,term_type,source_dataset,is_single_word,is_multiword,start_offset,end_offset,split,dataset_group,id
‫گرچه مثال ‪ 3 - 1 ‬ ثابت می کند که مسیریاب ‪ RD1 ‬ به پایگاه داده توپولوژی ‪ EIGRP ‬ خود ‪ ،‬ داده های توپولوژی را ‬ ‫افزوده است ‪ ،‬ اما هیچ مسیری را نشان نمی دهد ‪ . ‬ مثال ‪ 3 - 1 ‬ جداول مسیریابی ‪ IP ‬ را در هر دو مسیریاب ‪ RD1 ‬ و ‬,EIGRP,acronym,sdu_aaai22_ae_persian,1,0,78,83,train,persian,
‫گرچه مثال ‪ 3 - 1 ‬ ثابت می کند که مسیریاب ‪ RD1 ‬ به پایگاه داده توپولوژی ‪ EIGRP ‬ خود ‪ ،‬ داده های توپولوژی را ‬ ‫افزوده است ‪ ،‬ اما هیچ مسیری را نشان نمی دهد ‪ . ‬ مثال ‪ 3 - 1 ‬ جداول مسیریابی ‪ IP ‬ را در هر دو مسیریاب ‪ RD1 ‬ و ‬,IP,acronym,sdu_aaai22_ae_persian,1,0,203,205,train,persian,
‫گرچه مثال ‪ 3 - 1 ‬ ثابت می کند که مسیریاب ‪ RD1 ‬ به پایگاه داده توپولوژی ‪ EIGRP ‬ خود ‪ ،‬ داده های توپولوژی را ‬ ‫افزوده است ‪ ،‬ اما هیچ مسیری را نشان نمی دهد ‪ . ‬ مثال ‪ 3 - 1 ‬ جداول مسیریابی ‪ IP ‬ را در هر دو مسیریاب ‪ RD1 ‬ و ‬,RD1,acronym,sdu_aaai22_ae_persian,1,0,46,49,train,persian,
در بن بستهای ارتباطی ، پیامها منابعی هستند که فرایندها برای آن متنظراند . تفاوت اصلی بین بن بست منبعی و بن بست ارتباطی در این است که بن بست منبعی از شرایط AND استفاده می کند و بن بست ارتباطی از شرط OR با تعریف ذیل استفاده می کند : 1 - 3 - انواع مدلهای بن بست براساس نوع درخواست منبع,AND,acronym,sdu_aaai22_ae_persian,1,0,155,158,train,persian,
در بن بستهای ارتباطی ، پیامها منابعی هستند که فرایندها برای آن متنظراند . تفاوت اصلی بین بن بست منبعی و بن بست ارتباطی در این است که بن بست منبعی از شرایط AND استفاده می کند و بن بست ارتباطی از شرط OR با تعریف ذیل استفاده می کند : 1 - 3 - انواع مدلهای بن بست براساس نوع درخواست منبع,OR,acronym,sdu_aaai22_ae_persian,1,0,198,200,train,persian,
د ) نمودار سطح 2 DFD سیستم انبار ( ناشی از صدور درخواست ),DFD,acronym,sdu_aaai22_ae_persian,1,0,17,20,train,persian,
‫ استراتژیک و دستورکار نوآوری ( ‪ ) 1SRIA ‬ نشان می دهد که فراهم آوردن نقش آفرینان بزرگ در چشم‬ ‫انداز فناوری اطالعات و ارتباطات اروپا در پرداختن به اولویت های فناوری اینترنت اشیاء مهم بوده ‪ ،‬و ‬ ‫ در رقابت پذیری صنعت اروپا بسیار موثر می باشد ‪ .‬‬,1SRIA,acronym,sdu_aaai22_ae_persian,1,0,36,41,train,persian,
‫ استراتژیک و دستورکار نوآوری ( ‪ ) 1SRIA ‬ نشان می دهد که فراهم آوردن نقش آفرینان بزرگ در چشم‬ ‫انداز فناوری اطالعات و ارتباطات اروپا در پرداختن به اولویت های فناوری اینترنت اشیاء مهم بوده ‪ ،‬و ‬ ‫ در رقابت پذیری صنعت اروپا بسیار موثر می باشد ‪ .‬‬,‫ استراتژیک و دستورکار نوآوری,long_form,sdu_aaai22_ae_persian,0,1,0,29,train,persian,
‫ این فصل برای نشان دادن باز توزیع ‪ OSPF ‬ از مثالی استفاده می کند که خود از هما شبکه شکل ‪ 3 - 1 ‬ استفاده می کند ‬,OSPF,acronym,sdu_aaai22_ae_persian,1,0,37,41,train,persian,
‫خروجی در مثال ‪ 1 - 11 ‬ در مقایسه با پیکربندی باز توزیع ‪ ،‬ نکات مهم متعددی نشان می دهد ‪ . ‬ حوزه ‪ ، OSPF ‬ شبکه ‬,OSPF,acronym,sdu_aaai22_ae_persian,1,0,106,110,train,persian,
"‫بهبود سیاست های امنیت و حریم خصوصی ؛ سیستم های ‪ CEP‬ اغلب داللت بر مدیریت داده ‬ ‫ "" خصوصی "" دارند ‪ ،‬ که از ترکیب تصمیم گیری و تشری داده های پیچیده تر ‪ ،‬ حاصل شده است ‪ . ‬الزم‬",CEP‬,acronym,sdu_aaai22_ae_persian,1,0,50,54,train,persian,
ب : سلف كنترل شده با تريستور TCR 15 مدار تك‌فاز آن در شكل 4 نشان داده شده است . مدار TCR شامل يك سلف و دو تريستور به عنوان كليد است و با كنترل زاويه آتش تريستورها مي‌توان جريان سلف را از صفر تا بيشترين تعداد كنترل نمود .,TCR,acronym,sdu_aaai22_ae_persian,1,0,85,88,train,persian,
ب : سلف كنترل شده با تريستور TCR 15 مدار تك‌فاز آن در شكل 4 نشان داده شده است . مدار TCR شامل يك سلف و دو تريستور به عنوان كليد است و با كنترل زاويه آتش تريستورها مي‌توان جريان سلف را از صفر تا بيشترين تعداد كنترل نمود .,سلف كنترل شده با تريستور,long_form,sdu_aaai22_ae_persian,0,1,4,28,train,persian,
+ 4 . 1 % با S VC,S VC,acronym,sdu_aaai22_ae_persian,0,1,13,17,train,persian,
‫ ‪ max ‬ و ‪ min‬ طول را تطبیق دهید ‪ .‬‬ ‫ ‪ ‬‬ ‫دستور انطباق آدرس ‪ IP ‬ می تواند استاندارد و ‪ ACL ‬های بسط یافته ارائه دهد ‪ . ‬ هرآیتمی که با ‪ ACL ‬ قابل انطباق ‬,IP,acronym,sdu_aaai22_ae_persian,1,0,72,74,train,persian,
‫ ‪ max ‬ و ‪ min‬ طول را تطبیق دهید ‪ .‬‬ ‫ ‪ ‬‬ ‫دستور انطباق آدرس ‪ IP ‬ می تواند استاندارد و ‪ ACL ‬های بسط یافته ارائه دهد ‪ . ‬ هرآیتمی که با ‪ ACL ‬ قابل انطباق ‬,ACL,acronym,sdu_aaai22_ae_persian,1,0,100,103,train,persian,
17 - 5 دستگاههای مورد استفاده 127 18 - 5 دستوالعمل های پایه ای سکشنالایزر با عایق SF6 128 19 - 5 ساختمان LBS 129,LBS,acronym,sdu_aaai22_ae_persian,1,0,105,108,train,persian,
ewa . ir 6 - شركت توانير و سايت طيف 7 - نشریه BS 6626 : 1985,BS,acronym,sdu_aaai22_ae_persian,1,0,46,48,train,persian,
ولي وقتي كه شبكه اتوماسيون شده باشد به سرعت مي‌توان اطلاعات مربوط به بار فيدرها و مقدار توان اكتيو و راكتيو شبكه و . . . را بدست آورد و با كنترل خازن‌ها از راه دور ، و با وجود قطعات الكترونيكي به متعادل سازي بار فيدرها و ترانس‌ها پرداخت و در نتيجه تلفات را تا حد ممكن كم كرد و چون اتوماسيون يك پروژه‌ي مديريتي است مي‌تواند بر كل اطلاعات شبكه نظارت كرد و راه ديگر كاهش تلفات از طريق اتوماسيون نصب سيستم AMP است كه با توجه به تعريف تلفات در بالا مي‌تواند به حذف خطاي انساني چه عملي و چه سهوي در قرائت كنتور پرداخت و از دخالت احتمالي غيرمجاز افراد در كنتورها اطلاع پيدا كرد و به طور كلي تلفات را از طريق اتوماسيون كم كرد . 3 - اتوماسيون و انرژي توزيع نشده انرژي توزيع نشده به عوامل از جمله زمان خاموشي و قطعي‌هايي كه رخ مي‌دهد بستگي دارد زماني كه سيستم اتوماسيون نشده اگر عيبي در محل رخ داد مي‌بايست براي پيداكردن اين عيب مامورين به محل اعزام شده و از دستگاه تست و روش آزمايش خطا محل عيب را پيدا كرده كه باعث از بين رفتن زمان و نيروي انساني مي‌شودن حال وقتي كه شبكه اتوماسيون مي‌شود به طور كلي اگر قطعي به طور شناخته نشده و يا اتفاقي رخ دهد به خوبي قابل كنترل مي‌شود و با وجود كليدهاي هوشمند ، نشانگرهاي خطا ( FI ) در زمان قطعي به طور اتفاقي مي‌توان آن را با سرعت بيشتري پيدا كرد و در نتيجه زمان خاموشي را كم كرد و به دنبال آن انرژي توزيع نشده را كم كرده .,FI,acronym,sdu_aaai22_ae_persian,1,0,1107,1109,train,persian,
ولي وقتي كه شبكه اتوماسيون شده باشد به سرعت مي‌توان اطلاعات مربوط به بار فيدرها و مقدار توان اكتيو و راكتيو شبكه و . . . را بدست آورد و با كنترل خازن‌ها از راه دور ، و با وجود قطعات الكترونيكي به متعادل سازي بار فيدرها و ترانس‌ها پرداخت و در نتيجه تلفات را تا حد ممكن كم كرد و چون اتوماسيون يك پروژه‌ي مديريتي است مي‌تواند بر كل اطلاعات شبكه نظارت كرد و راه ديگر كاهش تلفات از طريق اتوماسيون نصب سيستم AMP است كه با توجه به تعريف تلفات در بالا مي‌تواند به حذف خطاي انساني چه عملي و چه سهوي در قرائت كنتور پرداخت و از دخالت احتمالي غيرمجاز افراد در كنتورها اطلاع پيدا كرد و به طور كلي تلفات را از طريق اتوماسيون كم كرد . 3 - اتوماسيون و انرژي توزيع نشده انرژي توزيع نشده به عوامل از جمله زمان خاموشي و قطعي‌هايي كه رخ مي‌دهد بستگي دارد زماني كه سيستم اتوماسيون نشده اگر عيبي در محل رخ داد مي‌بايست براي پيداكردن اين عيب مامورين به محل اعزام شده و از دستگاه تست و روش آزمايش خطا محل عيب را پيدا كرده كه باعث از بين رفتن زمان و نيروي انساني مي‌شودن حال وقتي كه شبكه اتوماسيون مي‌شود به طور كلي اگر قطعي به طور شناخته نشده و يا اتفاقي رخ دهد به خوبي قابل كنترل مي‌شود و با وجود كليدهاي هوشمند ، نشانگرهاي خطا ( FI ) در زمان قطعي به طور اتفاقي مي‌توان آن را با سرعت بيشتري پيدا كرد و در نتيجه زمان خاموشي را كم كرد و به دنبال آن انرژي توزيع نشده را كم كرده .,AMP,acronym,sdu_aaai22_ae_persian,1,0,402,405,train,persian,
ولي وقتي كه شبكه اتوماسيون شده باشد به سرعت مي‌توان اطلاعات مربوط به بار فيدرها و مقدار توان اكتيو و راكتيو شبكه و . . . را بدست آورد و با كنترل خازن‌ها از راه دور ، و با وجود قطعات الكترونيكي به متعادل سازي بار فيدرها و ترانس‌ها پرداخت و در نتيجه تلفات را تا حد ممكن كم كرد و چون اتوماسيون يك پروژه‌ي مديريتي است مي‌تواند بر كل اطلاعات شبكه نظارت كرد و راه ديگر كاهش تلفات از طريق اتوماسيون نصب سيستم AMP است كه با توجه به تعريف تلفات در بالا مي‌تواند به حذف خطاي انساني چه عملي و چه سهوي در قرائت كنتور پرداخت و از دخالت احتمالي غيرمجاز افراد در كنتورها اطلاع پيدا كرد و به طور كلي تلفات را از طريق اتوماسيون كم كرد . 3 - اتوماسيون و انرژي توزيع نشده انرژي توزيع نشده به عوامل از جمله زمان خاموشي و قطعي‌هايي كه رخ مي‌دهد بستگي دارد زماني كه سيستم اتوماسيون نشده اگر عيبي در محل رخ داد مي‌بايست براي پيداكردن اين عيب مامورين به محل اعزام شده و از دستگاه تست و روش آزمايش خطا محل عيب را پيدا كرده كه باعث از بين رفتن زمان و نيروي انساني مي‌شودن حال وقتي كه شبكه اتوماسيون مي‌شود به طور كلي اگر قطعي به طور شناخته نشده و يا اتفاقي رخ دهد به خوبي قابل كنترل مي‌شود و با وجود كليدهاي هوشمند ، نشانگرهاي خطا ( FI ) در زمان قطعي به طور اتفاقي مي‌توان آن را با سرعت بيشتري پيدا كرد و در نتيجه زمان خاموشي را كم كرد و به دنبال آن انرژي توزيع نشده را كم كرده .,نشانگرهاي خطا,long_form,sdu_aaai22_ae_persian,0,1,1091,1104,train,persian,
