sentence,gold_terms,term_type,source_dataset,is_single_word,is_multiword,start_offset,end_offset,split,dataset_group,id
"Hình 6 : Hiệu suất LPP của các phương pháp trên mô hình LDA với 6 bộ dữ liệu không có nhãn thời gian Sinh viên thực hiện : Nguyễn Văn Sơn , 20143863 , K59 , Lớp KSTN - CNTT",LPP,acronym,sdu_aaai22_ae_vietnamese,1,0,19,22,train,vietnamese,
"Hình 6 : Hiệu suất LPP của các phương pháp trên mô hình LDA với 6 bộ dữ liệu không có nhãn thời gian Sinh viên thực hiện : Nguyễn Văn Sơn , 20143863 , K59 , Lớp KSTN - CNTT",LDA,acronym,sdu_aaai22_ae_vietnamese,1,0,56,59,train,vietnamese,
"Hình 6 : Hiệu suất LPP của các phương pháp trên mô hình LDA với 6 bộ dữ liệu không có nhãn thời gian Sinh viên thực hiện : Nguyễn Văn Sơn , 20143863 , K59 , Lớp KSTN - CNTT",KSTN - CNTT,acronym,sdu_aaai22_ae_vietnamese,0,1,161,172,train,vietnamese,
"EWC có thể học trong môi trường liên tục nhiều tác vụ , tuy nhiên tác giả diễn giải trên hai tác vụ cho đơn giản và dễ hình dung . Tham số cho việc học tác",EWC,acronym,sdu_aaai22_ae_vietnamese,1,0,0,3,train,vietnamese,
‖ 22 là chuẩn Frobenius của một ma trận . Ta thấy thành phần ( 𝑎 ) trong công thức PT 2. 17 đóng vai trò như một đại lượng ( 𝑙 ),PT,acronym,sdu_aaai22_ae_vietnamese,1,0,83,85,train,vietnamese,
Chữ ký của GVHD Bộ môn : Viện :,GVHD,acronym,sdu_aaai22_ae_vietnamese,1,0,11,15,train,vietnamese,
EWC HAT Tác v 11,HAT,acronym,sdu_aaai22_ae_vietnamese,1,0,4,7,train,vietnamese,
EWC HAT Tác v 11,EWC,acronym,sdu_aaai22_ae_vietnamese,1,0,0,3,train,vietnamese,
"qi Sinh viên thực hiện : Nguyễn Trọng Nhật , 20143316 , K59 , Lớp KSTN - CNTT 8",KSTN - CNTT,acronym,sdu_aaai22_ae_vietnamese,0,1,66,77,train,vietnamese,
𝐿𝐷 ( 𝛽 ) trong công thức ( 3 ) . Bài toán hồi quy Logistic cho Group Lasso [ 46 ] được viết dưới dạng :,𝐿𝐷,acronym,sdu_aaai22_ae_vietnamese,1,0,0,2,train,vietnamese,
( DVAE ) [ 3 ] có thực hiện một ý tưởng đó là sử dụng thành phàn nhiễu ² để thêm vào bức ảnh gốc ban đầu . Với mục tiêu đặt ra là mặc dù ta đưa bức ảnh,DVAE,acronym,sdu_aaai22_ae_vietnamese,1,0,2,6,train,vietnamese,
bộ các thử nghiệm . - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - Sinh viên thực hiện : Nguyễn Thế Linh – 20142585 – K59 – Lớp CNTT – TT 2.03,CNTT – TT,acronym,sdu_aaai22_ae_vietnamese,0,1,287,296,train,vietnamese,
"Quá trình học ra biểu diễn văn bản với đầu vào là TF - IDF của văn bản đó , cố định tham số 𝛽̅ đã học và tối ưu tham số 𝜃 : 24",TF - IDF,acronym,sdu_aaai22_ae_vietnamese,0,1,50,58,train,vietnamese,
"Networks ( CNN ) còn có nhiều các mạng nơ-ron kết cấu phức tạp khác như Recurrent Neural Networks ( RNN ) ( LR Medsker , 2001 ) , Transformer ( Ashish Vaswani , 2017 ) , … Trong đồ án này sử dụng hai mạng nơ-ron là MLP và CNN cho bài toán phân loại ảnh để thử nghiệm",CNN,acronym,sdu_aaai22_ae_vietnamese,1,0,11,14,train,vietnamese,
"Networks ( CNN ) còn có nhiều các mạng nơ-ron kết cấu phức tạp khác như Recurrent Neural Networks ( RNN ) ( LR Medsker , 2001 ) , Transformer ( Ashish Vaswani , 2017 ) , … Trong đồ án này sử dụng hai mạng nơ-ron là MLP và CNN cho bài toán phân loại ảnh để thử nghiệm",RNN,acronym,sdu_aaai22_ae_vietnamese,1,0,100,103,train,vietnamese,
"Networks ( CNN ) còn có nhiều các mạng nơ-ron kết cấu phức tạp khác như Recurrent Neural Networks ( RNN ) ( LR Medsker , 2001 ) , Transformer ( Ashish Vaswani , 2017 ) , … Trong đồ án này sử dụng hai mạng nơ-ron là MLP và CNN cho bài toán phân loại ảnh để thử nghiệm",MLP,acronym,sdu_aaai22_ae_vietnamese,1,0,215,218,train,vietnamese,
"Hình 7 : Hiệu suất NPMI của các phương pháp trên mô hình LDA với 6 bộ dữ liệu không có nhãn thời gian Sinh viên thực hiện : Nguyễn Văn Sơn , 20143863 , K59 , Lớp KSTN - CNTT",NPMI,acronym,sdu_aaai22_ae_vietnamese,1,0,19,23,train,vietnamese,
"Hình 7 : Hiệu suất NPMI của các phương pháp trên mô hình LDA với 6 bộ dữ liệu không có nhãn thời gian Sinh viên thực hiện : Nguyễn Văn Sơn , 20143863 , K59 , Lớp KSTN - CNTT",LDA,acronym,sdu_aaai22_ae_vietnamese,1,0,57,60,train,vietnamese,
"Hình 7 : Hiệu suất NPMI của các phương pháp trên mô hình LDA với 6 bộ dữ liệu không có nhãn thời gian Sinh viên thực hiện : Nguyễn Văn Sơn , 20143863 , K59 , Lớp KSTN - CNTT",KSTN - CNTT,acronym,sdu_aaai22_ae_vietnamese,0,1,162,173,train,vietnamese,
PT 3.1 Graph Convolutional Networks ( GCN ) Graph Convolutional Networks ( GCN ) là một mạng neural đa lớp hoạt,GCN,acronym,sdu_aaai22_ae_vietnamese,1,0,38,41,train,vietnamese,
PT 3.1 Graph Convolutional Networks ( GCN ) Graph Convolutional Networks ( GCN ) là một mạng neural đa lớp hoạt,PT,acronym,sdu_aaai22_ae_vietnamese,1,0,0,2,train,vietnamese,
cũng là một mô hình sinh rất hiệu quả . Phần tiếp theo sẽ trình bày chi tiết cơ sở lý thuyết và phương pháp học cho mô hình LDA để làm rõ những điều này .,LDA,acronym,sdu_aaai22_ae_vietnamese,1,0,124,127,train,vietnamese,
"không có nhiều cải thiện so với mô hình ITE - item _ pcat , đôi khi còn thiếu tính ổn định . Nguyên nhân có thể là do cách xây dựng biểu diễn pcat của",ITE - item _ pcat,acronym,sdu_aaai22_ae_vietnamese,0,1,40,57,train,vietnamese,
TN : True Negative Độ đo MRR Độ đo MRR có ý nghĩa đánh giá hệ thống gợi ý dựa vào thứ tự sắp xếp các vị trí,MRR,acronym,sdu_aaai22_ae_vietnamese,1,0,25,28,train,vietnamese,
TN : True Negative Độ đo MRR Độ đo MRR có ý nghĩa đánh giá hệ thống gợi ý dựa vào thứ tự sắp xếp các vị trí,TN,acronym,sdu_aaai22_ae_vietnamese,1,0,0,2,train,vietnamese,
0.65 Tác v 9 EWC,EWC,acronym,sdu_aaai22_ae_vietnamese,1,0,13,16,train,vietnamese,
Hệ đào tạo : Đại học chính quy Đồ án tốt nghiệp ( ĐATN ) được thực hiện tại : Trường Đại học Bách Khoa,ĐATN,acronym,sdu_aaai22_ae_vietnamese,1,0,50,54,train,vietnamese,
Hệ đào tạo : Đại học chính quy Đồ án tốt nghiệp ( ĐATN ) được thực hiện tại : Trường Đại học Bách Khoa,Đồ án tốt nghiệp,long_form,sdu_aaai22_ae_vietnamese,0,1,31,47,train,vietnamese,
Hình 5 . 7 : Độ chính xác trung bình khi kết thúc mỗi tác vụ của VBD - CL và HardVBD - CL . 44 HAT_800_0.1,VBD - CL,acronym,sdu_aaai22_ae_vietnamese,0,1,65,73,train,vietnamese,
Hình 5 . 7 : Độ chính xác trung bình khi kết thúc mỗi tác vụ của VBD - CL và HardVBD - CL . 44 HAT_800_0.1,HardVBD - CL,acronym,sdu_aaai22_ae_vietnamese,0,1,77,89,train,vietnamese,
"Giả sử phân phối xấp xỉ hậu nghiệm trên 𝜃 là GMF , khi đó ta có 2 ) 𝑞𝜙 ( 𝜃𝑑ℎ ) = 𝑁( 𝜇𝑑ℎ , 𝜎𝑑ℎ",GMF,acronym,sdu_aaai22_ae_vietnamese,1,0,45,48,train,vietnamese,
5.4.3 Thử nghiệm với mạng CNN Split CIFAR100 và Split CIFAR10 - 100 : VBD - CL cũng thể hiện hiệu quả vượt,CNN,acronym,sdu_aaai22_ae_vietnamese,1,0,26,29,train,vietnamese,
5.4.3 Thử nghiệm với mạng CNN Split CIFAR100 và Split CIFAR10 - 100 : VBD - CL cũng thể hiện hiệu quả vượt,CIFAR100,acronym,sdu_aaai22_ae_vietnamese,1,0,36,43,train,vietnamese,
5.4.3 Thử nghiệm với mạng CNN Split CIFAR100 và Split CIFAR10 - 100 : VBD - CL cũng thể hiện hiệu quả vượt,CIFAR10 - 100,acronym,sdu_aaai22_ae_vietnamese,0,1,54,67,train,vietnamese,
5.4.3 Thử nghiệm với mạng CNN Split CIFAR100 và Split CIFAR10 - 100 : VBD - CL cũng thể hiện hiệu quả vượt,VBD - CL,acronym,sdu_aaai22_ae_vietnamese,0,1,70,78,train,vietnamese,
đảm bảo hội tụ đến điểm tối ưu . Từ đây chúng ta có phương pháp học PVB cho mô hình LDA được trình bày chi tiết dưới giải thuật sau :,PVB,acronym,sdu_aaai22_ae_vietnamese,1,0,68,71,train,vietnamese,
đảm bảo hội tụ đến điểm tối ưu . Từ đây chúng ta có phương pháp học PVB cho mô hình LDA được trình bày chi tiết dưới giải thuật sau :,LDA,acronym,sdu_aaai22_ae_vietnamese,1,0,84,87,train,vietnamese,
tham số tối ưu 𝜃𝐵 ∗ sao cho nằm trong miền tối ưu của 𝜃𝐴 ∗ . EWC cho rằng tồn tại một miền giao thoa giữa các tham số tối ưu của từng tác vụ và mong muốn tìm ra,EWC,acronym,sdu_aaai22_ae_vietnamese,1,0,61,64,train,vietnamese,
"sự hướng dẫn của PGS. TS. Đỗ Phan Thuận . Các kết quả trong đồ án là trung thực , không phải sao chép toàn văn của bất kì công trình nào khác .",PGS.,acronym,sdu_aaai22_ae_vietnamese,1,0,17,21,train,vietnamese,
"sự hướng dẫn của PGS. TS. Đỗ Phan Thuận . Các kết quả trong đồ án là trung thực , không phải sao chép toàn văn của bất kì công trình nào khác .",TS.,acronym,sdu_aaai22_ae_vietnamese,1,0,22,25,train,vietnamese,
"Sinh viên thực hiện : Nguyễn Văn Sơn , 20143863 , K59 , Lớp KSTN - CNTT 67 Tài liệu tham khảo",KSTN - CNTT,acronym,sdu_aaai22_ae_vietnamese,0,1,60,71,train,vietnamese,
"Các phương pháp được huấn luyện với 100 vòng lặp , riêng VBD - CL là 150 . 5.4 5.4.1",VBD - CL,acronym,sdu_aaai22_ae_vietnamese,0,1,57,65,train,vietnamese,
"liệu VCCorp được cho ở Bảng 2 . Bộ dữ liệu này được sử dụng để so sánh , đánh giá giữa ba mô hình ITE - 2 , ITE - 3 và ITE - 4 .",ITE - 2,acronym,sdu_aaai22_ae_vietnamese,0,1,98,105,train,vietnamese,
"liệu VCCorp được cho ở Bảng 2 . Bộ dữ liệu này được sử dụng để so sánh , đánh giá giữa ba mô hình ITE - 2 , ITE - 3 và ITE - 4 .",ITE - 3,acronym,sdu_aaai22_ae_vietnamese,0,1,108,115,train,vietnamese,
"liệu VCCorp được cho ở Bảng 2 . Bộ dữ liệu này được sử dụng để so sánh , đánh giá giữa ba mô hình ITE - 2 , ITE - 3 và ITE - 4 .",ITE - 4,acronym,sdu_aaai22_ae_vietnamese,0,1,119,126,train,vietnamese,
"Tuy nhiên , nếu so sánh với mô hình NAML và NRMS đã trình bày ở phần trên thì mô hình LSTUR có kết quả tốt hơn NRMS nhưng kém hơn so với NAML . Từ đó có thể thấy , cách tiếp cận của mô hình LSTUR là hợp lý nhưng chưa khai thác",NAML,acronym,sdu_aaai22_ae_vietnamese,1,0,36,40,train,vietnamese,
"Tuy nhiên , nếu so sánh với mô hình NAML và NRMS đã trình bày ở phần trên thì mô hình LSTUR có kết quả tốt hơn NRMS nhưng kém hơn so với NAML . Từ đó có thể thấy , cách tiếp cận của mô hình LSTUR là hợp lý nhưng chưa khai thác",NRMS,acronym,sdu_aaai22_ae_vietnamese,1,0,44,48,train,vietnamese,
"Tuy nhiên , nếu so sánh với mô hình NAML và NRMS đã trình bày ở phần trên thì mô hình LSTUR có kết quả tốt hơn NRMS nhưng kém hơn so với NAML . Từ đó có thể thấy , cách tiếp cận của mô hình LSTUR là hợp lý nhưng chưa khai thác",LSTUR,acronym,sdu_aaai22_ae_vietnamese,1,0,86,91,train,vietnamese,
"43 Bảng 3 . 2 miêu tả kết quả BLEU của các thử nghiệm áp dụng nhiễu với 3 mô hình ngôn ngữ , có thể nhận thấy mô hình dịch sử dụng nhiều kênh nhiễu có kết quả gần tương đương",BLEU,acronym,sdu_aaai22_ae_vietnamese,1,0,30,34,train,vietnamese,
NDCG @ 10 Hình 19 : So sánh các mô hình trên bộ Retailrocket qua từng vòng lặp với k = 64 Hình 19 và Hình 20 là kết quả độ đo trên tập test của các mô hình qua,NDCG,acronym,sdu_aaai22_ae_vietnamese,1,0,0,4,train,vietnamese,
5 . 3 . 4 Kết quả thử nghiệm 0.80 SVB,SVB,acronym,sdu_aaai22_ae_vietnamese,1,0,34,37,train,vietnamese,
"50 % mạng là có thể học xong 5 tác vụ của Split MNIST . Permuted MNIST : Ở tập dữ liệu này , VBD - CL vẫn giữ được sự ổn định của độ chính xác trung bình trong quá trình học và từ tác vụ thứ hai trở đi đều cao hơn các",MNIST,acronym,sdu_aaai22_ae_vietnamese,1,0,48,53,train,vietnamese,
"50 % mạng là có thể học xong 5 tác vụ của Split MNIST . Permuted MNIST : Ở tập dữ liệu này , VBD - CL vẫn giữ được sự ổn định của độ chính xác trung bình trong quá trình học và từ tác vụ thứ hai trở đi đều cao hơn các",VBD - CL,acronym,sdu_aaai22_ae_vietnamese,0,1,93,101,train,vietnamese,
CƠ SỞ LÝ THUYẾT Các khái niệm cơ bản Feature extractor ( FE ) - trích xuất đặc trưng là một quá trình nhằm biến dữ,FE,acronym,sdu_aaai22_ae_vietnamese,1,0,57,59,train,vietnamese,
CƠ SỞ LÝ THUYẾT Các khái niệm cơ bản Feature extractor ( FE ) - trích xuất đặc trưng là một quá trình nhằm biến dữ,trích xuất đặc trưng,long_form,sdu_aaai22_ae_vietnamese,0,1,64,84,train,vietnamese,
"nữa VCL cần hai tham số ( kỳ vọng và độ lệch chuẩn ) để biểu diễn cho mỗi trọng số của mạng . Do vậy số lượng tham số sẽ gấp đôi số lượng trọng số gốc của mạng ,",VCL,acronym,sdu_aaai22_ae_vietnamese,1,0,4,7,train,vietnamese,
"Do đó việc sử dụng một phân phối đơn giản hơn để xấp xỉ 𝑝 ( 𝜃 | 𝐷 ) là cần thiết . Từ những nhận định đó , Suy diễn biến phân ( VI ) là một phương pháp đã",VI,acronym,sdu_aaai22_ae_vietnamese,1,0,128,130,train,vietnamese,
"Do đó việc sử dụng một phân phối đơn giản hơn để xấp xỉ 𝑝 ( 𝜃 | 𝐷 ) là cần thiết . Từ những nhận định đó , Suy diễn biến phân ( VI ) là một phương pháp đã",Suy diễn biến phân,long_form,sdu_aaai22_ae_vietnamese,0,1,107,125,train,vietnamese,
Bảng 5 . 7 : Phần trăm không gian mạng CNN sử dụng qua các tác vụ trên tập Split Omniglot Tác vụ,CNN,acronym,sdu_aaai22_ae_vietnamese,1,0,39,42,train,vietnamese,
"( 2005 ) [ 64 ] ; Langfelder và cộng sự ( 2008 ) [ 65 ] giới thiệu WGCNA , một công cụ phân nhóm gene đồng biểu hiện dựa trên HAC , hỗ trợ việc chọn lựa cách tính khoảng cách",WGCNA,acronym,sdu_aaai22_ae_vietnamese,1,0,67,72,train,vietnamese,
"( 2005 ) [ 64 ] ; Langfelder và cộng sự ( 2008 ) [ 65 ] giới thiệu WGCNA , một công cụ phân nhóm gene đồng biểu hiện dựa trên HAC , hỗ trợ việc chọn lựa cách tính khoảng cách",HAC,acronym,sdu_aaai22_ae_vietnamese,1,0,126,129,train,vietnamese,
"hiệu quả trong bài toán phân loại cảm xúc văn bản chỉ đạt 78 % , 80 % tương ứng với Naïve Bayes , SVM học trên tập dữ liệu Facebook , và 77 % , 81 % tương ứng với Naïve 25",SVM,acronym,sdu_aaai22_ae_vietnamese,1,0,98,101,train,vietnamese,
"34 Bảng 2 . 5 : Điểm BLEU của các thí nghiệm sử dụng mô hình ConvS2S , b là beam size khi thực hiện beam search sử dụng hàm phạt mặc định",BLEU,acronym,sdu_aaai22_ae_vietnamese,1,0,21,25,train,vietnamese,
"34 Bảng 2 . 5 : Điểm BLEU của các thí nghiệm sử dụng mô hình ConvS2S , b là beam size khi thực hiện beam search sử dụng hàm phạt mặc định",ConvS2S,acronym,sdu_aaai22_ae_vietnamese,1,0,61,68,train,vietnamese,
"Mạng nơ-ron tích chập ( convolutional neural network , CNN ) [ 12 ] , [ 15 ] là một mạng nơ-ron truyền tiến đặc biệt và áp dụng chủ yếu vào lĩnh vực xử lý ảnh . Đầu vào cũng như biểu diễn",CNN,acronym,sdu_aaai22_ae_vietnamese,1,0,55,58,train,vietnamese,
"Mạng nơ-ron tích chập ( convolutional neural network , CNN ) [ 12 ] , [ 15 ] là một mạng nơ-ron truyền tiến đặc biệt và áp dụng chủ yếu vào lĩnh vực xử lý ảnh . Đầu vào cũng như biểu diễn",Mạng nơ-ron tích chập,long_form,sdu_aaai22_ae_vietnamese,0,1,0,21,train,vietnamese,
"hàng xóm của người dùng u thông thường sẽ là những người dùng v mà có mức Sinh viên thực hiện : Nguyễn Trọng Nhật , 20143316 , K59 , Lớp KSTN - CNTT 13",KSTN - CNTT,acronym,sdu_aaai22_ae_vietnamese,0,1,137,148,train,vietnamese,
𝟒1. 𝟑7 ± 0. 𝟑6 Bảng 2 . 3 Kết quả mô hình LSTUR,LSTUR,acronym,sdu_aaai22_ae_vietnamese,1,0,42,47,train,vietnamese,
"Các siêu tham số đó là : λ của EWC , { smax , c } của HAT , { β } của UCL , { λ , µ , ρ } của AGS - CL , { thresh , s } của VBD - CL 35",EWC,acronym,sdu_aaai22_ae_vietnamese,1,0,31,34,train,vietnamese,
"Các siêu tham số đó là : λ của EWC , { smax , c } của HAT , { β } của UCL , { λ , µ , ρ } của AGS - CL , { thresh , s } của VBD - CL 35",HAT,acronym,sdu_aaai22_ae_vietnamese,1,0,54,57,train,vietnamese,
"Các siêu tham số đó là : λ của EWC , { smax , c } của HAT , { β } của UCL , { λ , µ , ρ } của AGS - CL , { thresh , s } của VBD - CL 35",UCL,acronym,sdu_aaai22_ae_vietnamese,1,0,70,73,train,vietnamese,
"Các siêu tham số đó là : λ của EWC , { smax , c } của HAT , { β } của UCL , { λ , µ , ρ } của AGS - CL , { thresh , s } của VBD - CL 35",AGS - CL,acronym,sdu_aaai22_ae_vietnamese,0,1,94,102,train,vietnamese,
