doc_id,sentence,spanish_sentence,back_to_english_sentence,candidate,candidate_norm,best_back_translation_word,fuzz_ratio,term_failed_to_translate,is_named_entity,specialized,is_gold,gold_terms
1319,"Homie, you ghosted again  ","Amigo, me has vuelto a esconder.","Friend, you've hidden from me again.",you,you,you've,66.667,0,0,1,0,ghosted
1319,"Homie, you ghosted again  ","Amigo, me has vuelto a esconder.","Friend, you've hidden from me again.",ghosted,ghosted,friend,30.769,0,0,1,1,ghosted
1320,"Homie, this vibe is straight mid  ","Hombre, esta onda es completamente normal.","Dude, this is completely normal.",Homie,homie,this,44.444,0,1,1,0,mid
1320,"Homie, this vibe is straight mid  ","Hombre, esta onda es completamente normal.","Dude, this is completely normal.",vibe,vibe,is,33.333,0,0,1,0,mid
1320,"Homie, this vibe is straight mid  ","Hombre, esta onda es completamente normal.","Dude, this is completely normal.",straight,straight,this,33.333,0,0,1,0,mid
1320,"Homie, this vibe is straight mid  ","Hombre, esta onda es completamente normal.","Dude, this is completely normal.",mid,mid,is,40.000,0,0,1,1,mid
1321,"Fam, lowkey flexin’  ","Amigo, estoy mostrando un poco de orgullo.","Friend, I'm showing a bit of pride.",Fam,fam,a,50.000,0,0,1,0,lowkey; flexin’
1321,"Fam, lowkey flexin’  ","Amigo, estoy mostrando un poco de orgullo.","Friend, I'm showing a bit of pride.",lowkey,lowkey,showing,30.769,0,0,1,1,lowkey; flexin’
1321,"Fam, lowkey flexin’  ","Amigo, estoy mostrando un poco de orgullo.","Friend, I'm showing a bit of pride.",flexin,flexin,friend,50.000,0,0,1,1,lowkey; flexin’
1322,"Bro, this vibe is straight mid  ","Hombre, esta onda es completamente mediocre.","Dude, this wave is completely mediocre.",Bro,bro,mediocre,18.182,0,0,1,0,mid
1322,"Bro, this vibe is straight mid  ","Hombre, esta onda es completamente mediocre.","Dude, this wave is completely mediocre.",vibe,vibe,wave,50.000,0,0,1,0,mid
1322,"Bro, this vibe is straight mid  ","Hombre, esta onda es completamente mediocre.","Dude, this wave is completely mediocre.",straight,straight,this,33.333,0,0,1,0,mid
1322,"Bro, this vibe is straight mid  ","Hombre, esta onda es completamente mediocre.","Dude, this wave is completely mediocre.",mid,mid,is,40.000,0,0,1,1,mid
1323,"Sis, touch some grass  ","Hija, toca un poco de hierba.","Daughter, take a little grass.",Sis,sis,grass,50.000,0,0,1,0,touch some grass
1323,"Sis, touch some grass  ","Hija, toca un poco de hierba.","Daughter, take a little grass.",touch,touch,daughter,30.769,0,0,1,1,touch some grass
1323,"Sis, touch some grass  ","Hija, toca un poco de hierba.","Daughter, take a little grass.",some,some,take,25.000,0,0,1,1,touch some grass
1324,"Yo, whole squad waitin’  ","Yo, toda la escuadra está esperando.","I, the whole crew is waiting.",Yo,yo,whole,28.571,0,0,1,0,whole squad; waitin’
1324,"Yo, whole squad waitin’  ","Yo, toda la escuadra está esperando.","I, the whole crew is waiting.",squad,squad,is,28.571,0,0,1,1,whole squad; waitin’
1324,"Yo, whole squad waitin’  ","Yo, toda la escuadra está esperando.","I, the whole crew is waiting.",waitin,waitin,waiting,92.308,0,0,1,1,whole squad; waitin’
1325,"Yo, skibidi outta here, sigma style  ","Yo, skibidi fuera de aquí, estilo sigma","I, skibidi, get out of here, sigma style",Yo,yo,of,50.000,0,0,1,0,skibidi outta here
1325,"Yo, skibidi outta here, sigma style  ","Yo, skibidi fuera de aquí, estilo sigma","I, skibidi, get out of here, sigma style",skibidi,skibidi,skibidi,100.000,1,0,1,1,skibidi outta here
1325,"Yo, skibidi outta here, sigma style  ","Yo, skibidi fuera de aquí, estilo sigma","I, skibidi, get out of here, sigma style",outta,outta,out,75.000,0,0,1,1,skibidi outta here
1325,"Yo, skibidi outta here, sigma style  ","Yo, skibidi fuera de aquí, estilo sigma","I, skibidi, get out of here, sigma style",sigma,sigma,sigma,100.000,1,0,1,0,skibidi outta here
1326,"Fam, stop cappin’, lowkey annoyed  ","Hombre, deja de hablar por hablar, estoy un poco molesto.","Listen, stop talking just to talk, I'm a bit annoyed.",Fam,fam,a,50.000,0,0,1,0,cappin’; lowkey
1326,"Fam, stop cappin’, lowkey annoyed  ","Hombre, deja de hablar por hablar, estoy un poco molesto.","Listen, stop talking just to talk, I'm a bit annoyed.",cappin,cappin,talking,46.154,0,0,1,1,cappin’; lowkey
1326,"Fam, stop cappin’, lowkey annoyed  ","Hombre, deja de hablar por hablar, estoy un poco molesto.","Listen, stop talking just to talk, I'm a bit annoyed.",lowkey,lowkey,talk,40.000,0,0,1,1,cappin’; lowkey
1327,"Fam, skibidi outta here, sigma style  ","Amigo, skibidi vámonos de aquí, estilo sigma","Friend, Skibidi let's go from here, sigma style",Fam,fam,from,57.143,0,0,1,0,skibidi outta here
1327,"Fam, skibidi outta here, sigma style  ","Amigo, skibidi vámonos de aquí, estilo sigma","Friend, Skibidi let's go from here, sigma style",skibidi,skibidi,skibidi,100.000,1,0,1,1,skibidi outta here
1327,"Fam, skibidi outta here, sigma style  ","Amigo, skibidi vámonos de aquí, estilo sigma","Friend, Skibidi let's go from here, sigma style",outta,outta,go,28.571,0,0,1,1,skibidi outta here
1327,"Fam, skibidi outta here, sigma style  ","Amigo, skibidi vámonos de aquí, estilo sigma","Friend, Skibidi let's go from here, sigma style",sigma,sigma,sigma,100.000,1,0,1,0,skibidi outta here
1328,"Bro, this vibe is straight mid  ","Hombre, esta onda es completamente mediocre.","Dude, this wave is completely mediocre.",Bro,bro,mediocre,18.182,0,0,1,0,mid
1328,"Bro, this vibe is straight mid  ","Hombre, esta onda es completamente mediocre.","Dude, this wave is completely mediocre.",vibe,vibe,wave,50.000,0,0,1,0,mid
1328,"Bro, this vibe is straight mid  ","Hombre, esta onda es completamente mediocre.","Dude, this wave is completely mediocre.",straight,straight,this,33.333,0,0,1,0,mid
1328,"Bro, this vibe is straight mid  ","Hombre, esta onda es completamente mediocre.","Dude, this wave is completely mediocre.",mid,mid,is,40.000,0,0,1,1,mid
1329,"Sis, this vibe is straight mid  ","Hija, esta vibra es completamente normal.","Honey, this vibration is completely normal.",Sis,sis,is,80.000,0,0,1,0,mid
1329,"Sis, this vibe is straight mid  ","Hija, esta vibra es completamente normal.","Honey, this vibration is completely normal.",vibe,vibe,vibration,46.154,0,0,1,0,mid
1329,"Sis, this vibe is straight mid  ","Hija, esta vibra es completamente normal.","Honey, this vibration is completely normal.",straight,straight,vibration,35.294,0,0,1,0,mid
1329,"Sis, this vibe is straight mid  ","Hija, esta vibra es completamente normal.","Honey, this vibration is completely normal.",mid,mid,is,40.000,0,0,1,1,mid
1330,"Yo, lowkey flexin’  ","Yo, estoy mostrando un poco de orgullo.","I, am showing a little bit of pride.",Yo,yo,of,50.000,0,0,1,0,lowkey; flexin’
1330,"Yo, lowkey flexin’  ","Yo, estoy mostrando un poco de orgullo.","I, am showing a little bit of pride.",lowkey,lowkey,little,33.333,0,0,1,1,lowkey; flexin’
1330,"Yo, lowkey flexin’  ","Yo, estoy mostrando un poco de orgullo.","I, am showing a little bit of pride.",flexin,flexin,little,33.333,0,0,1,1,lowkey; flexin’
1331,"Dude, whole squad waitin’  ","Hombre, toda la escuadra está esperando.","Gentlemen, the whole crew is waiting.",Dude,dude,the,28.571,0,0,1,0,whole squad; waitin’
1331,"Dude, whole squad waitin’  ","Hombre, toda la escuadra está esperando.","Gentlemen, the whole crew is waiting.",squad,squad,is,28.571,0,0,1,1,whole squad; waitin’
1331,"Dude, whole squad waitin’  ","Hombre, toda la escuadra está esperando.","Gentlemen, the whole crew is waiting.",waitin,waitin,waiting,92.308,0,0,1,1,whole squad; waitin’
1332,"Bruh, touch some grass  ","Hombre, toca un poco de hierba","Man, take a little grass.",Bruh,bruh,grass,22.222,0,0,1,0,touch some grass
1332,"Bruh, touch some grass  ","Hombre, toca un poco de hierba","Man, take a little grass.",touch,touch,take,22.222,0,0,1,1,touch some grass
1332,"Bruh, touch some grass  ","Hombre, toca un poco de hierba","Man, take a little grass.",some,some,man,28.571,0,0,1,1,touch some grass
1333,"Dude, this vibe is straight mid  ","Hombre, esta onda es completamente mediocre.","Dude, this wave is completely mediocre.",vibe,vibe,wave,50.000,0,0,1,0,mid
1333,"Dude, this vibe is straight mid  ","Hombre, esta onda es completamente mediocre.","Dude, this wave is completely mediocre.",straight,straight,this,33.333,0,0,1,0,mid
1333,"Dude, this vibe is straight mid  ","Hombre, esta onda es completamente mediocre.","Dude, this wave is completely mediocre.",mid,mid,is,40.000,0,0,1,1,mid
1334,"Yo, IRL you fold faster than a Walmart chair  ","Yo, en la vida real, tú plegas más rápido que una silla de Walmart.","In real life, you fold up faster than a Walmart chair.",Yo,yo,you,80.000,0,1,1,0,fold; IRL
1334,"Yo, IRL you fold faster than a Walmart chair  ","Yo, en la vida real, tú plegas más rápido que una silla de Walmart.","In real life, you fold up faster than a Walmart chair.",IRL,irl,real,57.143,0,1,1,1,fold; IRL
1335,"Yo, IRL you fold faster than a Walmart chair  ","Yo, en la vida real, tú plegas más rápido que una silla de Walmart.","In real life, you fold up faster than a Walmart chair.",Yo,yo,you,80.000,0,1,1,0,fold; IRL
1335,"Yo, IRL you fold faster than a Walmart chair  ","Yo, en la vida real, tú plegas más rápido que una silla de Walmart.","In real life, you fold up faster than a Walmart chair.",IRL,irl,real,57.143,0,1,1,1,fold; IRL
1336,"Homie, this vibe is straight mid  ","Hombre, esta onda es completamente normal.","Dude, this is completely normal.",Homie,homie,this,44.444,0,1,1,0,mid
1336,"Homie, this vibe is straight mid  ","Hombre, esta onda es completamente normal.","Dude, this is completely normal.",vibe,vibe,is,33.333,0,0,1,0,mid
1336,"Homie, this vibe is straight mid  ","Hombre, esta onda es completamente normal.","Dude, this is completely normal.",straight,straight,this,33.333,0,0,1,0,mid
1336,"Homie, this vibe is straight mid  ","Hombre, esta onda es completamente normal.","Dude, this is completely normal.",mid,mid,is,40.000,0,0,1,1,mid
1337,"Sis, pull up or stay sus  ","Sí, sube o quédate aquí.","Yes, go up or stay here.",Sis,sis,yes,33.333,0,0,1,0,sus
1337,"Sis, pull up or stay sus  ","Sí, sube o quédate aquí.","Yes, go up or stay here.",pull,pull,up,33.333,0,0,1,0,sus
1337,"Sis, pull up or stay sus  ","Sí, sube o quédate aquí.","Yes, go up or stay here.",sus,sus,up,40.000,0,0,1,1,sus
1338,"Yo, IRL you fold faster than a Walmart chair  ","Yo, en la vida real, tú plegas más rápido que una silla de Walmart.","In real life, you fold up faster than a Walmart chair.",Yo,yo,you,80.000,0,1,1,0,fold; IRL
1338,"Yo, IRL you fold faster than a Walmart chair  ","Yo, en la vida real, tú plegas más rápido que una silla de Walmart.","In real life, you fold up faster than a Walmart chair.",IRL,irl,real,57.143,0,1,1,1,fold; IRL
1339,"Sis, stop cappin’, lowkey annoyed  ","Hermana, deja de hablar por hablar, estoy un poco molesta.","Sister, stop talking just to talk, I'm a bit annoyed.",Sis,sis,sister,66.667,0,0,1,0,cappin’; lowkey
1339,"Sis, stop cappin’, lowkey annoyed  ","Hermana, deja de hablar por hablar, estoy un poco molesta.","Sister, stop talking just to talk, I'm a bit annoyed.",cappin,cappin,talking,46.154,0,0,1,1,cappin’; lowkey
1339,"Sis, stop cappin’, lowkey annoyed  ","Hermana, deja de hablar por hablar, estoy un poco molesta.","Sister, stop talking just to talk, I'm a bit annoyed.",lowkey,lowkey,talk,40.000,0,0,1,1,cappin’; lowkey
1340,"Dude, pull up or stay sus  ","Hombre, sube o quédate sus.","Buddy, come up or stay put.",Dude,dude,buddy,44.444,0,0,1,0,sus
1340,"Dude, pull up or stay sus  ","Hombre, sube o quédate sus.","Buddy, come up or stay put.",pull,pull,put,57.143,0,0,1,0,sus
1340,"Dude, pull up or stay sus  ","Hombre, sube o quédate sus.","Buddy, come up or stay put.",sus,sus,up,40.000,0,0,1,1,sus
1341,"Mate, lowkey flexin’  ","Amigo, estoy mostrando un poco de orgullo.","Friend, I'm showing a bit of pride.",Mate,mate,a,40.000,0,0,1,0,lowkey; flexin’
1341,"Mate, lowkey flexin’  ","Amigo, estoy mostrando un poco de orgullo.","Friend, I'm showing a bit of pride.",lowkey,lowkey,showing,30.769,0,0,1,1,lowkey; flexin’
1341,"Mate, lowkey flexin’  ","Amigo, estoy mostrando un poco de orgullo.","Friend, I'm showing a bit of pride.",flexin,flexin,friend,50.000,0,0,1,1,lowkey; flexin’
1342,"Sis, big yikes  ","Ay, caramba grande.",Oh my goodness.,Sis,sis,goodness,36.364,0,0,1,0,yikes
1342,"Sis, big yikes  ","Ay, caramba grande.",Oh my goodness.,big,big,goodness,18.182,0,0,1,0,yikes
1342,"Sis, big yikes  ","Ay, caramba grande.",Oh my goodness.,yikes,yikes,goodness,30.769,0,0,1,1,yikes
1343,"Homie, big yikes  ","Amigo, gran asco","Friend, that's really disgusting.",Homie,homie,friend,36.364,0,1,1,0,yikes
1343,"Homie, big yikes  ","Amigo, gran asco","Friend, that's really disgusting.",big,big,disgusting,30.769,0,0,1,0,yikes
1343,"Homie, big yikes  ","Amigo, gran asco","Friend, that's really disgusting.",yikes,yikes,friend,36.364,0,0,1,1,yikes
1344,"Yo, lowkey flexin’  ","Yo, estoy mostrando un poco de orgullo.","I, am showing a little bit of pride.",Yo,yo,of,50.000,0,0,1,0,lowkey; flexin’
1344,"Yo, lowkey flexin’  ","Yo, estoy mostrando un poco de orgullo.","I, am showing a little bit of pride.",lowkey,lowkey,little,33.333,0,0,1,1,lowkey; flexin’
1344,"Yo, lowkey flexin’  ","Yo, estoy mostrando un poco de orgullo.","I, am showing a little bit of pride.",flexin,flexin,little,33.333,0,0,1,1,lowkey; flexin’
1345,"Fam, this vibe is straight mid  ","Hombre, esta onda es completamente normal.","Dude, this is completely normal.",Fam,fam,normal,22.222,0,0,1,0,mid
1345,"Fam, this vibe is straight mid  ","Hombre, esta onda es completamente normal.","Dude, this is completely normal.",vibe,vibe,is,33.333,0,0,1,0,mid
1345,"Fam, this vibe is straight mid  ","Hombre, esta onda es completamente normal.","Dude, this is completely normal.",straight,straight,this,33.333,0,0,1,0,mid
1345,"Fam, this vibe is straight mid  ","Hombre, esta onda es completamente normal.","Dude, this is completely normal.",mid,mid,is,40.000,0,0,1,1,mid
1346,"Dude, lowkey flexin’  ","Hombre, estoy mostrando un poco de orgullo.","Gosh, I'm showing a bit of pride.",Dude,dude,pride,44.444,0,0,1,0,lowkey; flexin’
1346,"Dude, lowkey flexin’  ","Hombre, estoy mostrando un poco de orgullo.","Gosh, I'm showing a bit of pride.",lowkey,lowkey,showing,30.769,0,0,1,1,lowkey; flexin’
1346,"Dude, lowkey flexin’  ","Hombre, estoy mostrando un poco de orgullo.","Gosh, I'm showing a bit of pride.",flexin,flexin,showing,30.769,0,0,1,1,lowkey; flexin’
1347,"Bruh, stop cappin’, lowkey annoyed  ","Hombre, detente con eso, estoy un poco molesto.","Buddy, stop that, I'm a bit annoyed.",Bruh,bruh,buddy,44.444,0,0,1,0,cappin’; lowkey
1347,"Bruh, stop cappin’, lowkey annoyed  ","Hombre, detente con eso, estoy un poco molesto.","Buddy, stop that, I'm a bit annoyed.",cappin,cappin,annoyed,30.769,0,0,1,1,cappin’; lowkey
1347,"Bruh, stop cappin’, lowkey annoyed  ","Hombre, detente con eso, estoy un poco molesto.","Buddy, stop that, I'm a bit annoyed.",lowkey,lowkey,annoyed,30.769,0,0,1,1,cappin’; lowkey
1348,"Bruh, big yikes  ","Hombre, gran asco","Geez, that's disgusting.",Bruh,bruh,that's,20.000,0,0,1,0,yikes
1348,"Bruh, big yikes  ","Hombre, gran asco","Geez, that's disgusting.",big,big,disgusting,30.769,0,0,1,0,yikes
1348,"Bruh, big yikes  ","Hombre, gran asco","Geez, that's disgusting.",yikes,yikes,disgusting,26.667,0,0,1,1,yikes
1349,"Fam, touch some grass  ","Hombre, toca un poco de hierba","Man, take a little grass.",Fam,fam,a,50.000,0,0,1,0,touch some grass
1349,"Fam, touch some grass  ","Hombre, toca un poco de hierba","Man, take a little grass.",touch,touch,take,22.222,0,0,1,1,touch some grass
1349,"Fam, touch some grass  ","Hombre, toca un poco de hierba","Man, take a little grass.",some,some,man,28.571,0,0,1,1,touch some grass
1350,"Homie, touch some grass  ","Amigo, toca un poco de hierba.","Friend, take a little bit of grass.",Homie,homie,friend,36.364,0,1,1,0,touch some grass
1350,"Homie, touch some grass  ","Amigo, toca un poco de hierba.","Friend, take a little bit of grass.",touch,touch,of,28.571,0,0,1,1,touch some grass
1350,"Homie, touch some grass  ","Amigo, toca un poco de hierba.","Friend, take a little bit of grass.",some,some,of,33.333,0,0,1,1,touch some grass
1351,"Bro, lowkey flexin’  ","Hombre, estoy mostrando un poco de orgullo.","Gosh, I'm showing a bit of pride.",Bro,bro,of,40.000,0,0,1,0,lowkey; flexin’
1351,"Bro, lowkey flexin’  ","Hombre, estoy mostrando un poco de orgullo.","Gosh, I'm showing a bit of pride.",lowkey,lowkey,showing,30.769,0,0,1,1,lowkey; flexin’
1351,"Bro, lowkey flexin’  ","Hombre, estoy mostrando un poco de orgullo.","Gosh, I'm showing a bit of pride.",flexin,flexin,showing,30.769,0,0,1,1,lowkey; flexin’
1352,"Dude, touch some grass  ","Hombre, toca un poco de hierba.","Man, take a little grass.",Dude,dude,take,25.000,0,0,1,0,touch some grass
1352,"Dude, touch some grass  ","Hombre, toca un poco de hierba.","Man, take a little grass.",touch,touch,take,22.222,0,0,1,1,touch some grass
1352,"Dude, touch some grass  ","Hombre, toca un poco de hierba.","Man, take a little grass.",some,some,man,28.571,0,0,1,1,touch some grass
1353,"Bruh, skibidi outta here, sigma style  ","Hombre, skibidi fuera de aquí, estilo sigma","Man, skibidi get out of here, sigma style",Bruh,bruh,out,28.571,0,0,1,0,skibidi outta here
1353,"Bruh, skibidi outta here, sigma style  ","Hombre, skibidi fuera de aquí, estilo sigma","Man, skibidi get out of here, sigma style",skibidi,skibidi,skibidi,100.000,1,0,1,1,skibidi outta here
1353,"Bruh, skibidi outta here, sigma style  ","Hombre, skibidi fuera de aquí, estilo sigma","Man, skibidi get out of here, sigma style",outta,outta,out,75.000,0,0,1,1,skibidi outta here
1353,"Bruh, skibidi outta here, sigma style  ","Hombre, skibidi fuera de aquí, estilo sigma","Man, skibidi get out of here, sigma style",sigma,sigma,sigma,100.000,1,0,1,0,skibidi outta here
1354,"Bruh, big yikes  ","Hombre, gran asco","Geez, that's disgusting.",Bruh,bruh,that's,20.000,0,0,1,0,yikes
